x1,y1,z1
0.340840,0.135112,0.930362
0.332174,0.131677,0.933982
0.323475,0.128229,0.937508
0.314744,0.124767,0.940941
0.305981,0.121294,0.944279
0.297188,0.117808,0.947524
0.288364,0.114310,0.950673
0.279513,0.110801,0.953727
0.270633,0.107281,0.956686
0.261726,0.103751,0.959550
0.252793,0.100209,0.962317
0.243834,0.096658,0.964988
0.234851,0.093097,0.967563
0.225845,0.089527,0.970041
0.216816,0.085948,0.972422
0.207766,0.082360,0.974705
0.198694,0.078764,0.976891
0.189603,0.075160,0.978980
0.180493,0.071549,0.980970
0.171365,0.067931,0.982863
0.162219,0.064305,0.984657
0.153058,0.060674,0.986353
0.143881,0.057036,0.987950
0.134690,0.053392,0.989448
0.125485,0.049743,0.990848
0.116268,0.046090,0.992148
0.107039,0.042431,0.993349
0.097799,0.038769,0.994451
0.088550,0.035102,0.995453
0.079292,0.031432,0.996356
0.070025,0.027759,0.997159
0.060752,0.024083,0.997862
0.051473,0.020404,0.998466
0.042189,0.016724,0.998970
0.032900,0.013042,0.999374
0.023608,0.009359,0.999677
0.014314,0.005674,0.999881
0.005018,0.001989,0.999985
-0.004278,-0.001696,0.999989
-0.013574,-0.005381,0.999893
-0.022868,-0.009065,0.999697
-0.032160,-0.012749,0.999401
-0.041449,-0.016431,0.999006
-0.050734,-0.020111,0.998510
-0.060014,-0.023790,0.997914
-0.069287,-0.027466,0.997219
-0.078554,-0.031140,0.996423
-0.087813,-0.034810,0.995529
-0.097063,-0.038477,0.994534
-0.106303,-0.042140,0.993440
-0.115533,-0.045798,0.992247
-0.124751,-0.049453,0.990955
-0.133957,-0.053102,0.989563
-0.143150,-0.056746,0.988073
-0.152328,-0.060384,0.986484
-0.161490,-0.064016,0.984796
-0.170637,-0.067642,0.983009
-0.179767,-0.071261,0.981125
-0.188878,-0.074873,0.979142
-0.197971,-0.078478,0.977061
-0.207044,-0.082074,0.974883
-0.216096,-0.085663,0.972607
-0.225127,-0.089242,0.970234
-0.234135,-0.092813,0.967764
-0.243120,-0.096375,0.965197
-0.252080,-0.099927,0.962533
-0.261015,-0.103469,0.959774
-0.269924,-0.107001,0.956918
-0.278806,-0.110522,0.953966
-0.287661,-0.114031,0.950920
-0.296486,-0.117530,0.947778
-0.305282,-0.121017,0.944541
-0.314047,-0.124491,0.941210
-0.322781,-0.127953,0.937785
-0.331483,-0.131403,0.934266
-0.340151,-0.134839,0.930653
-0.348785,-0.138262,0.926948
-0.357385,-0.141671,0.923150
-0.365949,-0.145066,0.919259
-0.374476,-0.148446,0.915277
-0.382966,-0.151811,0.911203
-0.391417,-0.155162,0.907038
-0.399829,-0.158496,0.902782
-0.408202,-0.161815,0.898436
-0.416533,-0.165118,0.894000
-0.424823,-0.168404,0.889475
-0.433071,-0.171673,0.884861
-0.441275,-0.174926,0.880158
-0.449435,-0.178160,0.875367
-0.457550,-0.181377,0.870489
-0.465619,-0.184576,0.865523
-0.473642,-0.187756,0.860472
-0.481617,-0.190918,0.855334
-0.489544,-0.194060,0.850110
-0.497422,-0.197183,0.844802
-0.505251,-0.200286,0.839409
-0.513029,-0.203369,0.833932
-0.520755,-0.206432,0.828372
-0.528430,-0.209475,0.822728
-0.536052,-0.212496,0.817003
-0.543620,-0.215496,0.811196
-0.551134,-0.218475,0.805308
-0.558592,-0.221431,0.799339
-0.565995,-0.224366,0.793290
-0.573341,-0.227278,0.787162
-0.580630,-0.230167,0.780956
-0.587861,-0.233034,0.774671
-0.595033,-0.235877,0.768309
-0.602145,-0.238696,0.761870
-0.609198,-0.241492,0.755354
-0.616189,-0.244263,0.748763
-0.623119,-0.247010,0.742098
-0.629986,-0.249733,0.735358
-0.636791,-0.252430,0.728544
-0.643531,-0.255102,0.721658
-0.650208,-0.257749,0.714700
-0.656819,-0.260369,0.707670
0.652818,0.271714,0.707107
0.646258,0.268983,0.714142
0.639632,0.266225,0.721107
0.632943,0.263441,0.727999
0.626190,0.260631,0.734818
0.619375,0.257794,0.741564
0.612498,0.254932,0.748235
0.605560,0.252044,0.754832
0.598561,0.249131,0.761353
0.591502,0.246193,0.767799
0.584384,0.243230,0.774167
0.577207,0.240243,0.780458
0.569973,0.237232,0.786671
0.562682,0.234198,0.792805
0.555335,0.231139,0.798860
0.547932,0.228058,0.804835
0.540474,0.224954,0.810730
0.532962,0.221828,0.816544
0.525397,0.218679,0.822276
0.517780,0.215508,0.827925
0.510110,0.212316,0.833492
0.502390,0.209103,0.838976
0.494619,0.205869,0.844375
0.486799,0.202614,0.849691
0.478931,0.199339,0.854921
0.471014,0.196044,0.860066
0.463050,0.192729,0.865124
0.455040,0.189395,0.870097
0.446985,0.186042,0.874982
0.438884,0.182671,0.879779
0.430740,0.179281,0.884489
0.422553,0.175873,0.889111
0.414323,0.172448,0.893643
0.406053,0.169006,0.898086
0.397741,0.165546,0.902439
0.389390,0.162070,0.906702
0.380999,0.158578,0.910874
0.372571,0.155070,0.914956
0.364106,0.151547,0.918945
0.355604,0.148008,0.922843
0.347066,0.144455,0.926649
0.338494,0.140887,0.930362
0.329888,0.137305,0.933982
0.321249,0.133709,0.937508
0.312577,0.130100,0.940941
0.303875,0.126478,0.944279
0.295142,0.122843,0.947524
0.286380,0.119196,0.950673
0.277589,0.115537,0.953727
0.268770,0.111866,0.956686
0.259924,0.108185,0.959550
0.251053,0.104492,0.962317
0.242156,0.100789,0.964988
0.233235,0.097076,0.967563
0.224291,0.093353,0.970041
0.215324,0.089621,0.972422
0.206336,0.085880,0.974705
0.197327,0.082131,0.976891
0.188298,0.078373,0.978980
0.179251,0.074607,0.980970
0.170185,0.070834,0.982863
0.161103,0.067054,0.984657
0.152004,0.063267,0.986353
0.142891,0.059473,0.987950
0.133763,0.055674,0.989448
0.124621,0.051869,0.990848
0.115467,0.048059,0.992148
0.106302,0.044245,0.993349
0.097126,0.040425,0.994451
0.087940,0.036602,0.995453
0.078746,0.032775,0.996356
0.069543,0.028945,0.997159
0.060334,0.025112,0.997862
0.051119,0.021276,0.998466
0.041898,0.017439,0.998970
0.032674,0.013599,0.999374
0.023446,0.009758,0.999677
0.014215,0.005917,0.999881
0.004984,0.002074,0.999985
-0.004249,-0.001768,0.999989
-0.013480,-0.005611,0.999893
-0.022711,-0.009453,0.999697
-0.031939,-0.013293,0.999401
-0.041164,-0.017133,0.999006
-0.050385,-0.020971,0.998510
-0.059601,-0.024807,0.997914
-0.068810,-0.028640,0.997219
-0.078013,-0.032470,0.996423
-0.087209,-0.036298,0.995529
-0.096395,-0.040121,0.994534
-0.105572,-0.043941,0.993440
-0.114738,-0.047756,0.992247
-0.123893,-0.051566,0.990955
-0.133035,-0.055371,0.989563
-0.142164,-0.059171,0.988073
-0.151279,-0.062965,0.986484
-0.160379,-0.066752,0.984796
-0.169463,-0.070533,0.983009
-0.178529,-0.074307,0.981125
-0.187578,-0.078073,0.979142
-0.196608,-0.081832,0.977061
-0.205619,-0.085582,0.974883
-0.214609,-0.089324,0.972607
-0.223577,-0.093057,0.970234
-0.232523,-0.096780,0.967764
-0.241446,-0.100494,0.965197
-0.250345,-0.104198,0.962533
-0.259219,-0.107891,0.959774
-0.268066,-0.111574,0.956918
-0.276887,-0.115245,0.953966
-0.285681,-0.118905,0.950920
-0.294445,-0.122553,0.947778
-0.303181,-0.126189,0.944541
-0.311885,-0.129812,0.941210
-0.320559,-0.133422,0.937785
-0.329201,-0.137019,0.934266
-0.337810,-0.140602,0.930653
-0.346385,-0.144171,0.926948
-0.354925,-0.147726,0.923150
-0.363430,-0.151265,0.919259
-0.371898,-0.154790,0.915277
-0.380330,-0.158299,0.911203
-0.388723,-0.161793,0.907038
-0.397077,-0.165270,0.902782
-0.405392,-0.168731,0.898436
-0.413666,-0.172175,0.894000
-0.421899,-0.175601,0.889475
-0.430090,-0.179010,0.884861
-0.438237,-0.182402,0.880158
-0.446341,-0.185774,0.875367
-0.454400,-0.189129,0.870489
-0.462414,-0.192464,0.865523
-0.470381,-0.195780,0.860472
-0.478302,-0.199077,0.855334
-0.486174,-0.202354,0.850110
-0.493998,-0.205610,0.844802
-0.501773,-0.208846,0.839409
-0.509497,-0.212061,0.833932
-0.517171,-0.215255,0.828372
-0.524793,-0.218427,0.822728
-0.532362,-0.221578,0.817003
-0.539878,-0.224706,0.811196
-0.547340,-0.227812,0.805308
-0.554747,-0.230895,0.799339
-0.562099,-0.233955,0.793290
-0.569395,-0.236991,0.787162
-0.576633,-0.240004,0.780956
-0.583814,-0.242993,0.774671
-0.590937,-0.245958,0.768309
-0.598001,-0.248898,0.761870
-0.605004,-0.251813,0.755354
-0.611948,-0.254703,0.748763
-0.618830,-0.257567,0.742098
-0.625650,-0.260406,0.735358
-0.632408,-0.263218,0.728544
-0.639102,-0.266005,0.721658
-0.645732,-0.268764,0.714700
-0.652298,-0.271497,0.707670
0.648105,0.282772,0.707107
0.641592,0.279930,0.714142
0.635014,0.277060,0.721107
0.628373,0.274163,0.727999
0.621669,0.271238,0.734818
0.614903,0.268286,0.741564
0.608076,0.265307,0.748235
0.601188,0.262301,0.754832
0.594239,0.259270,0.761353
0.587231,0.256212,0.767799
0.580165,0.253129,0.774167
0.573040,0.250021,0.780458
0.565858,0.246887,0.786671
0.558620,0.243729,0.792805
0.551325,0.240546,0.798860
0.543976,0.237340,0.804835
0.536572,0.234109,0.810730
0.529115,0.230856,0.816544
0.521604,0.227579,0.822276
0.514041,0.224279,0.827925
0.506427,0.220957,0.833492
0.498763,0.217613,0.838976
0.491048,0.214247,0.844375
0.483285,0.210860,0.849691
0.475473,0.207451,0.854921
0.467613,0.204022,0.860066
0.459707,0.200573,0.865124
0.451755,0.197103,0.870097
0.443757,0.193614,0.874982
0.435716,0.190105,0.879779
0.427630,0.186577,0.884489
0.419502,0.183031,0.889111
0.411332,0.179466,0.893643
0.403121,0.175884,0.898086
0.394869,0.172284,0.902439
0.386578,0.168666,0.906702
0.378249,0.165032,0.910874
0.369881,0.161381,0.914956
0.361477,0.157714,0.918945
0.353036,0.154032,0.922843
0.344560,0.150334,0.926649
0.336050,0.146620,0.930362
0.327506,0.142893,0.933982
0.318929,0.139151,0.937508
0.310321,0.135395,0.940941
0.301681,0.131625,0.944279
0.293011,0.127842,0.947524
0.284312,0.124047,0.950673
0.275584,0.120239,0.953727
0.266829,0.116419,0.956686
0.258048,0.112588,0.959550
0.249240,0.108745,0.962317
0.240407,0.104891,0.964988
0.231551,0.101027,0.967563
0.222671,0.097153,0.970041
0.213769,0.093269,0.972422
0.204846,0.089375,0.974705
0.195902,0.085473,0.976891
0.186939,0.081562,0.978980
0.177956,0.077643,0.980970
0.168957,0.073717,0.982863
0.159940,0.069783,0.984657
0.150907,0.065842,0.986353
0.141859,0.061894,0.987950
0.132797,0.057940,0.989448
0.123722,0.053980,0.990848
0.114634,0.050015,0.992148
0.105535,0.046045,0.993349
0.096425,0.042071,0.994451
0.087305,0.038092,0.995453
0.078177,0.034109,0.996356
0.069041,0.030123,0.997159
0.059899,0.026134,0.997862
0.050750,0.022142,0.998466
0.041596,0.018148,0.998970
0.032438,0.014153,0.999374
0.023276,0.010156,0.999677
0.014113,0.006157,0.999881
0.004948,0.002159,0.999985
-0.004218,-0.001840,0.999989
-0.013383,-0.005839,0.999893
-0.022547,-0.009837,0.999697
-0.031708,-0.013835,0.999401
-0.040867,-0.017830,0.999006
-0.050021,-0.021824,0.998510
-0.059170,-0.025816,0.997914
-0.068314,-0.029806,0.997219
-0.077450,-0.033792,0.996423
-0.086579,-0.037775,0.995529
-0.095699,-0.041754,0.994534
-0.104810,-0.045729,0.993440
-0.113910,-0.049699,0.992247
-0.122998,-0.053665,0.990955
-0.132075,-0.057625,0.989563
-0.141138,-0.061579,0.988073
-0.150187,-0.065527,0.986484
-0.159221,-0.069469,0.984796
-0.168239,-0.073404,0.983009
-0.177240,-0.077331,0.981125
-0.186224,-0.081251,0.979142
-0.195189,-0.085162,0.977061
-0.204134,-0.089065,0.974883
-0.213059,-0.092959,0.972607
-0.221963,-0.096844,0.970234
-0.230845,-0.100719,0.967764
-0.239703,-0.104584,0.965197
-0.248538,-0.108438,0.962533
-0.257347,-0.112282,0.959774
-0.266131,-0.116114,0.956918
-0.274888,-0.119935,0.953966
-0.283618,-0.123744,0.950920
-0.292319,-0.127541,0.947778
-0.300992,-0.131324,0.944541
-0.309634,-0.135095,0.941210
-0.318245,-0.138852,0.937785
-0.326824,-0.142595,0.934266
-0.335371,-0.146324,0.930653
-0.343884,-0.150038,0.926948
-0.352363,-0.153738,0.923150
-0.360806,-0.157422,0.919259
-0.369213,-0.161090,0.915277
-0.377584,-0.164742,0.911203
-0.385916,-0.168377,0.907038
-0.394211,-0.171996,0.902782
-0.402465,-0.175598,0.898436
-0.410680,-0.179182,0.894000
-0.418853,-0.182748,0.889475
-0.426985,-0.186296,0.884861
-0.435073,-0.189825,0.880158
-0.443119,-0.193335,0.875367
-0.451120,-0.196826,0.870489
-0.459075,-0.200297,0.865523
-0.466985,-0.203748,0.860472
-0.474849,-0.207179,0.855334
-0.482664,-0.210589,0.850110
-0.490432,-0.213978,0.844802
-0.498150,-0.217346,0.839409
-0.505819,-0.220692,0.833932
-0.513437,-0.224015,0.828372
-0.521004,-0.227317,0.822728
-0.528518,-0.230595,0.817003
-0.535980,-0.233851,0.811196
-0.543388,-0.237083,0.805308
-0.550742,-0.240292,0.799339
-0.558041,-0.243476,0.793290
-0.565284,-0.246636,0.787162
-0.572470,-0.249772,0.780956
-0.579599,-0.252882,0.774671
-0.586671,-0.255968,0.768309
-0.593683,-0.259027,0.761870
-0.600636,-0.262061,0.755354
-0.607530,-0.265068,0.748763
-0.614362,-0.268049,0.742098
-0.621133,-0.271004,0.735358
-0.627842,-0.273931,0.728544
-0.634488,-0.276830,0.721658
-0.641070,-0.279702,0.714700
-0.647589,-0.282546,0.707670
0.643205,0.293748,0.707107
0.636740,0.290796,0.714142
0.630213,0.287815,0.721107
0.623622,0.284805,0.727999
0.616969,0.281766,0.734818
0.610254,0.278700,0.741564
0.603478,0.275605,0.748235
0.596642,0.272483,0.754832
0.589746,0.269334,0.761353
0.582791,0.266158,0.767799
0.575778,0.262955,0.774167
0.568707,0.259726,0.780458
0.561580,0.256470,0.786671
0.554396,0.253190,0.792805
0.547157,0.249884,0.798860
0.539863,0.246552,0.804835
0.532515,0.243197,0.810730
0.525114,0.239817,0.816544
0.517660,0.236413,0.822276
0.510155,0.232985,0.827925
0.502598,0.229534,0.833492
0.494992,0.226060,0.838976
0.487335,0.222564,0.844375
0.479630,0.219045,0.849691
0.471878,0.215504,0.854921
0.464077,0.211942,0.860066
0.456231,0.208358,0.865124
0.448339,0.204754,0.870097
0.440402,0.201129,0.874982
0.432421,0.197484,0.879779
0.424397,0.193820,0.884489
0.416330,0.190136,0.889111
0.408222,0.186433,0.893643
0.400073,0.182711,0.898086
0.391884,0.178971,0.902439
0.383655,0.175213,0.906702
0.375389,0.171438,0.910874
0.367084,0.167646,0.914956
0.358744,0.163836,0.918945
0.350367,0.160011,0.922843
0.341955,0.156169,0.926649
0.333509,0.152312,0.930362
0.325030,0.148439,0.933982
0.316518,0.144552,0.937508
0.307974,0.140650,0.940941
0.299400,0.136734,0.944279
0.290796,0.132805,0.947524
0.282162,0.128862,0.950673
0.273501,0.124906,0.953727
0.264812,0.120938,0.956686
0.256096,0.116958,0.959550
0.247355,0.112966,0.962317
0.238590,0.108963,0.964988
0.229800,0.104948,0.967563
0.220988,0.100924,0.970041
0.212153,0.096889,0.972422
0.203297,0.092845,0.974705
0.194421,0.088791,0.976891
0.185525,0.084728,0.978980
0.176611,0.080657,0.980970
0.167679,0.076578,0.982863
0.158730,0.072491,0.984657
0.149766,0.068397,0.986353
0.140786,0.064296,0.987950
0.131793,0.060189,0.989448
0.122786,0.056076,0.990848
0.113767,0.051957,0.992148
0.104737,0.047833,0.993349
0.095696,0.043704,0.994451
0.086645,0.039570,0.995453
0.077586,0.035433,0.996356
0.068519,0.031292,0.997159
0.059446,0.027149,0.997862
0.050366,0.023002,0.998466
0.041281,0.018853,0.998970
0.032192,0.014702,0.999374
0.023100,0.010550,0.999677
0.014006,0.006396,0.999881
0.004910,0.002243,0.999985
-0.004186,-0.001912,0.999989
-0.013282,-0.006066,0.999893
-0.022376,-0.010219,0.999697
-0.031469,-0.014372,0.999401
-0.040558,-0.018522,0.999006
-0.049643,-0.022672,0.998510
-0.058723,-0.026818,0.997914
-0.067797,-0.030963,0.997219
-0.076864,-0.035104,0.996423
-0.085924,-0.039241,0.995529
-0.094975,-0.043375,0.994534
-0.104017,-0.047504,0.993440
-0.113048,-0.051629,0.992247
-0.122068,-0.055748,0.990955
-0.131076,-0.059862,0.989563
-0.140071,-0.063970,0.988073
-0.149051,-0.068071,0.986484
-0.158017,-0.072166,0.984796
-0.166967,-0.076253,0.983009
-0.175900,-0.080333,0.981125
-0.184816,-0.084404,0.979142
-0.193713,-0.088468,0.977061
-0.202591,-0.092522,0.974883
-0.211448,-0.096567,0.972607
-0.220285,-0.100603,0.970234
-0.229099,-0.104628,0.967764
-0.237891,-0.108643,0.965197
-0.246658,-0.112648,0.962533
-0.255401,-0.116640,0.959774
-0.264119,-0.120622,0.956918
-0.272810,-0.124591,0.953966
-0.281474,-0.128547,0.950920
-0.290109,-0.132491,0.947778
-0.298716,-0.136422,0.944541
-0.307292,-0.140339,0.941210
-0.315838,-0.144242,0.937785
-0.324353,-0.148130,0.934266
-0.332835,-0.152004,0.930653
-0.341284,-0.155862,0.926948
-0.349698,-0.159705,0.923150
-0.358078,-0.163532,0.919259
-0.366422,-0.167343,0.915277
-0.374729,-0.171137,0.911203
-0.382998,-0.174913,0.907038
-0.391230,-0.178673,0.902782
-0.399422,-0.182414,0.898436
-0.407574,-0.186137,0.894000
-0.415686,-0.189842,0.889475
-0.423756,-0.193527,0.884861
-0.431784,-0.197193,0.880158
-0.439768,-0.200840,0.875367
-0.447709,-0.204466,0.870489
-0.455604,-0.208072,0.865523
-0.463454,-0.211657,0.860472
-0.471258,-0.215221,0.855334
-0.479015,-0.218764,0.850110
-0.486724,-0.222284,0.844802
-0.494384,-0.225782,0.839409
-0.501994,-0.229258,0.833932
-0.509555,-0.232711,0.828372
-0.517064,-0.236141,0.822728
-0.524522,-0.239546,0.817003
-0.531927,-0.242928,0.811196
-0.539280,-0.246286,0.805308
-0.546578,-0.249619,0.799339
-0.553821,-0.252927,0.793290
-0.561010,-0.256210,0.787162
-0.568142,-0.259467,0.780956
-0.575217,-0.262699,0.774671
-0.582235,-0.265904,0.768309
-0.589194,-0.269082,0.761870
-0.596095,-0.272233,0.755354
-0.602936,-0.275358,0.748763
-0.609716,-0.278454,0.742098
-0.616436,-0.281523,0.735358
-0.623094,-0.284564,0.728544
-0.629690,-0.287576,0.721658
-0.636223,-0.290560,0.714700
-0.642692,-0.293514,0.707670
0.638118,0.304640,0.707107
0.631705,0.301578,0.714142
0.625229,0.298486,0.721107
0.618690,0.295365,0.727999
0.612090,0.292214,0.734818
0.605428,0.289033,0.741564
0.598706,0.285824,0.748235
0.591924,0.282586,0.754832
0.585082,0.279320,0.761353
0.578182,0.276026,0.767799
0.571225,0.272705,0.774167
0.564210,0.269356,0.780458
0.557139,0.265980,0.786671
0.550012,0.262577,0.792805
0.542830,0.259149,0.798860
0.535594,0.255694,0.804835
0.528304,0.252214,0.810730
0.520961,0.248709,0.816544
0.513566,0.245178,0.822276
0.506120,0.241624,0.827925
0.498624,0.238045,0.833492
0.491077,0.234442,0.838976
0.483482,0.230816,0.844375
0.475838,0.227166,0.849691
0.468146,0.223494,0.854921
0.460408,0.219800,0.860066
0.452623,0.216084,0.865124
0.444793,0.212346,0.870097
0.436919,0.208587,0.874982
0.429001,0.204807,0.879779
0.421041,0.201006,0.884489
0.413038,0.197186,0.889111
0.404994,0.193345,0.893643
0.396909,0.189486,0.898086
0.388785,0.185607,0.902439
0.380621,0.181710,0.906702
0.372420,0.177795,0.910874
0.364182,0.173861,0.914956
0.355907,0.169911,0.918945
0.347596,0.165944,0.922843
0.339251,0.161959,0.926649
0.330872,0.157959,0.930362
0.322459,0.153943,0.933982
0.314015,0.149912,0.937508
0.305539,0.145865,0.940941
0.297032,0.141804,0.944279
0.288496,0.137729,0.947524
0.279931,0.133640,0.950673
0.271338,0.129538,0.953727
0.262718,0.125422,0.956686
0.254071,0.121294,0.959550
0.245399,0.117154,0.962317
0.236703,0.113003,0.964988
0.227983,0.108840,0.967563
0.219240,0.104666,0.970041
0.210475,0.100482,0.972422
0.201689,0.096287,0.974705
0.192883,0.092083,0.976891
0.184058,0.087870,0.978980
0.175214,0.083648,0.980970
0.166353,0.079417,0.982863
0.157475,0.075179,0.984657
0.148582,0.070933,0.986353
0.139673,0.066680,0.987950
0.130751,0.062421,0.989448
0.121815,0.058155,0.990848
0.112867,0.053883,0.992148
0.103908,0.049606,0.993349
0.094939,0.045324,0.994451
0.085960,0.041038,0.995453
0.076973,0.036747,0.996356
0.067978,0.032453,0.997159
0.058976,0.028155,0.997862
0.049968,0.023855,0.998466
0.040955,0.019552,0.998970
0.031938,0.015247,0.999374
0.022918,0.010941,0.999677
0.013895,0.006634,0.999881
0.004871,0.002326,0.999985
-0.004153,-0.001983,0.999989
-0.013177,-0.006291,0.999893
-0.022199,-0.010598,0.999697
-0.031220,-0.014904,0.999401
-0.040237,-0.019209,0.999006
-0.049250,-0.023512,0.998510
-0.058258,-0.027813,0.997914
-0.067261,-0.032111,0.997219
-0.076257,-0.036405,0.996423
-0.085245,-0.040696,0.995529
-0.094224,-0.044983,0.994534
-0.103195,-0.049265,0.993440
-0.112154,-0.053543,0.992247
-0.121103,-0.057815,0.990955
-0.130040,-0.062081,0.989563
-0.138963,-0.066341,0.988073
-0.147873,-0.070595,0.986484
-0.156767,-0.074841,0.984796
-0.165647,-0.079080,0.983009
-0.174509,-0.083311,0.981125
-0.183354,-0.087534,0.979142
-0.192181,-0.091748,0.977061
-0.200989,-0.095953,0.974883
-0.209776,-0.100148,0.972607
-0.218543,-0.104333,0.970234
-0.227287,-0.108508,0.967764
-0.236009,-0.112672,0.965197
-0.244708,-0.116824,0.962533
-0.253382,-0.120965,0.959774
-0.262030,-0.125094,0.956918
-0.270652,-0.129210,0.953966
-0.279248,-0.133314,0.950920
-0.287815,-0.137404,0.947778
-0.296354,-0.141480,0.944541
-0.304862,-0.145542,0.941210
-0.313341,-0.149590,0.937785
-0.321788,-0.153623,0.934266
-0.330203,-0.157640,0.930653
-0.338585,-0.161641,0.926948
-0.346933,-0.165627,0.923150
-0.355246,-0.169596,0.919259
-0.363524,-0.173548,0.915277
-0.371765,-0.177482,0.911203
-0.379970,-0.181399,0.907038
-0.388136,-0.185297,0.902782
-0.396263,-0.189177,0.898436
-0.404351,-0.193039,0.894000
-0.412399,-0.196881,0.889475
-0.420405,-0.200703,0.884861
-0.428369,-0.204505,0.880158
-0.436290,-0.208286,0.875367
-0.444168,-0.212047,0.870489
-0.452001,-0.215787,0.865523
-0.459789,-0.219505,0.860472
-0.467531,-0.223201,0.855334
-0.475227,-0.226875,0.850110
-0.482875,-0.230526,0.844802
-0.490474,-0.234154,0.839409
-0.498025,-0.237759,0.833932
-0.505525,-0.241339,0.828372
-0.512975,-0.244896,0.822728
-0.520374,-0.248428,0.817003
-0.527721,-0.251936,0.811196
-0.535015,-0.255418,0.805308
-0.542255,-0.258875,0.799339
-0.549442,-0.262305,0.793290
-0.556573,-0.265710,0.787162
-0.563649,-0.269088,0.780956
-0.570668,-0.272439,0.774671
-0.577630,-0.275763,0.768309
-0.584535,-0.279059,0.761870
-0.591381,-0.282327,0.755354
-0.598168,-0.285567,0.748763
-0.604895,-0.288779,0.742098
-0.611561,-0.291961,0.735358
-0.618167,-0.295115,0.728544
-0.624711,-0.298239,0.721658
-0.631192,-0.301333,0.714700
-0.637610,-0.304397,0.707670
0.632847,0.315443,0.707107
0.626487,0.312273,0.714142
0.620065,0.309072,0.721107
0.613580,0.305839,0.727999
0.607034,0.302576,0.734818
0.600427,0.299283,0.741564
0.593760,0.295960,0.748235
0.587034,0.292608,0.754832
0.580249,0.289226,0.761353
0.573407,0.285815,0.767799
0.566506,0.282375,0.774167
0.559549,0.278908,0.780458
0.552537,0.275412,0.786671
0.545469,0.271889,0.792805
0.538346,0.268339,0.798860
0.531170,0.264762,0.804835
0.523940,0.261158,0.810730
0.516658,0.257529,0.816544
0.509324,0.253873,0.822276
0.501940,0.250192,0.827925
0.494505,0.246486,0.833492
0.487021,0.242756,0.838976
0.479488,0.239001,0.844375
0.471907,0.235222,0.849691
0.464279,0.231420,0.854921
0.456605,0.227595,0.860066
0.448885,0.223747,0.865124
0.441120,0.219876,0.870097
0.433310,0.215984,0.874982
0.425458,0.212070,0.879779
0.417563,0.208135,0.884489
0.409626,0.204178,0.889111
0.401648,0.200202,0.893643
0.393631,0.196205,0.898086
0.385573,0.192189,0.902439
0.377478,0.188154,0.906702
0.369344,0.184100,0.910874
0.361173,0.180027,0.914956
0.352967,0.175937,0.918945
0.344725,0.171828,0.922843
0.336449,0.167703,0.926649
0.328139,0.163561,0.930362
0.319796,0.159402,0.933982
0.311421,0.155228,0.937508
0.303015,0.151038,0.940941
0.294579,0.146833,0.944279
0.286113,0.142613,0.947524
0.277619,0.138379,0.950673
0.269097,0.134131,0.953727
0.260548,0.129870,0.956686
0.251973,0.125596,0.959550
0.243372,0.121309,0.962317
0.234748,0.117010,0.964988
0.226100,0.112700,0.967563
0.217429,0.108378,0.970041
0.208737,0.104045,0.972422
0.200023,0.099702,0.974705
0.191290,0.095349,0.976891
0.182538,0.090986,0.978980
0.173767,0.086614,0.980970
0.164979,0.082234,0.982863
0.156174,0.077845,0.984657
0.147354,0.073449,0.986353
0.138519,0.069045,0.987950
0.129671,0.064634,0.989448
0.120809,0.060217,0.990848
0.111935,0.055794,0.992148
0.103050,0.051365,0.993349
0.094155,0.046932,0.994451
0.085250,0.042493,0.995453
0.076337,0.038050,0.996356
0.067416,0.033604,0.997159
0.058488,0.029154,0.997862
0.049555,0.024701,0.998466
0.040617,0.020245,0.998970
0.031674,0.015788,0.999374
0.022728,0.011329,0.999677
0.013781,0.006869,0.999881
0.004831,0.002408,0.999985
-0.004119,-0.002053,0.999989
-0.013068,-0.006514,0.999893
-0.022016,-0.010974,0.999697
-0.030962,-0.015433,0.999401
-0.039905,-0.019890,0.999006
-0.048843,-0.024346,0.998510
-0.057777,-0.028799,0.997914
-0.066705,-0.033249,0.997219
-0.075627,-0.037696,0.996423
-0.084541,-0.042139,0.995529
-0.093446,-0.046578,0.994534
-0.102342,-0.051012,0.993440
-0.111228,-0.055442,0.992247
-0.120103,-0.059865,0.990955
-0.128965,-0.064283,0.989563
-0.137815,-0.068694,0.988073
-0.146651,-0.073098,0.986484
-0.155473,-0.077495,0.984796
-0.164278,-0.081885,0.983009
-0.173068,-0.086266,0.981125
-0.181840,-0.090638,0.979142
-0.190594,-0.095002,0.977061
-0.199329,-0.099355,0.974883
-0.208044,-0.103699,0.972607
-0.216738,-0.108033,0.970234
-0.225410,-0.112356,0.967764
-0.234060,-0.116667,0.965197
-0.242686,-0.120967,0.962533
-0.251289,-0.125255,0.959774
-0.259866,-0.129530,0.956918
-0.268417,-0.133793,0.953966
-0.276941,-0.138041,0.950920
-0.285438,-0.142277,0.947778
-0.293906,-0.146497,0.944541
-0.302344,-0.150704,0.941210
-0.310753,-0.154895,0.937785
-0.319130,-0.159071,0.934266
-0.327475,-0.163230,0.930653
-0.335788,-0.167374,0.926948
-0.344067,-0.171500,0.923150
-0.352312,-0.175610,0.919259
-0.360521,-0.179702,0.915277
-0.368695,-0.183776,0.911203
-0.376831,-0.187832,0.907038
-0.384930,-0.191869,0.902782
